40,-48
40,-52
40,-52
40,-52
40,-49
40,-49
40,-52
40,-52
40,-52
40,-49
40,-48
40,-52
40,-52
40,-48
40,-52
40,-47
40,-48
40,-47
40,-52
40,-48
40,-48
40,-48
40,-48
40,-52
40,-52
40,-47
40,-47
40,-48
40,-48
40,-52
40,-52
40,-52
40,-47
40,-47
40,-47
40,-48
40,-48
40,-48
40,-52
40,-52
40,-47
40,-53
40,-47
40,-47
40,-48
40,-48
40,-52
40,-52
40,-47
40,-48
40,-53
40,-47
40,-47
40,-49
40,-52
40,-47
40,-48
40,-48
40,-52
40,-47
40,-47
40,-49
40,-52
40,-52
40,-52
40,-52
40,-47
40,-48
40,-47
40,-52
40,-47
40,-49
40,-48
40,-53
40,-52
40,-47
40,-52
40,-47
40,-48
40,-52
40,-52
40,-52
40,-47
40,-47
40,-48
40,-47
40,-48
40,-48
40,-52
40,-47
40,-48
40,-48
40,-52
40,-47
40,-49
40,-48
40,-47
40,-48
40,-48
40,-48
40,-47
40,-48
